,ID,Date,Category,Amount,Payment Method,Location
5408,5409,2024-08-06,Transportation,356.94,Mobile Payment,New York
5409,5410,2024-08-06,Entertainment,132.33,Credit Card,Los Angeles
5410,5411,2024-05-19,Food,493.81,Mobile Payment,Los Angeles
5411,5412,2024-09-06,Entertainment,282.19,Mobile Payment,Los Angeles
5412,5413,2023-11-22,Entertainment,270.29,Debit Card,Phoenix
5413,5414,2024-08-30,Health,452.31,Debit Card,New York
5414,5415,2024-02-26,Entertainment,382.34,Mobile Payment,New York
5415,5416,2024-05-14,Utilities,109.78,Mobile Payment,Chicago
5416,5417,2024-09-02,Utilities,320.26,Cash,Houston
5417,5418,2024-04-03,Entertainment,15.64,Credit Card,Chicago
5418,5419,2024-05-05,Health,293.99,Mobile Payment,New York
5419,5420,2024-05-13,Food,353.81,Cash,Phoenix
5420,5421,2024-02-06,Food,47.95,Mobile Payment,Chicago
5421,5422,2024-07-27,Transportation,280.42,Credit Card,Houston
5422,5423,2024-01-15,Transportation,60.02,Mobile Payment,New York
5423,5424,2023-12-27,Food,106.15,Credit Card,Phoenix
5424,5425,2024-05-01,Entertainment,151.47,Credit Card,Houston
5425,5426,2024-08-27,Entertainment,288.7,Mobile Payment,Chicago
5426,5427,2024-07-10,Clothing,121.12,Debit Card,Los Angeles
5427,5428,2024-07-21,Clothing,61.53,Debit Card,New York
5428,5429,2024-04-28,Clothing,173.12,Cash,Los Angeles
5429,5430,2024-07-25,Health,189.83,Credit Card,Phoenix
5430,5431,2023-10-09,Health,99.81,Debit Card,Los Angeles
5431,5432,2024-09-08,Clothing,476.1,Cash,New York
5432,5433,2024-07-04,Transportation,147.03,Cash,Chicago
5433,5434,2024-01-05,Transportation,110.33,Credit Card,Phoenix
5434,5435,2024-07-19,Miscellaneous,79.29,Mobile Payment,Houston
5435,5436,2024-07-11,Health,445.44,Credit Card,New York
5436,5437,2023-12-12,Health,236.82,Cash,Chicago
5437,5438,2024-07-19,Health,136.96,Debit Card,Phoenix
5438,5439,2023-12-19,Miscellaneous,146.52,Cash,Chicago
5439,5440,2024-06-11,Health,273.29,Mobile Payment,Los Angeles
5440,5441,2024-06-26,Utilities,429.29,Credit Card,New York
5441,5442,2023-10-26,Health,273.21,Cash,Phoenix
5442,5443,2024-08-05,Utilities,371.91,Cash,Chicago
5443,5444,2023-10-27,Entertainment,5.38,Mobile Payment,Phoenix
5444,5445,2023-12-28,Health,285.81,Mobile Payment,Houston
5445,5446,2024-08-20,Transportation,388.89,Cash,New York
5446,5447,2024-05-30,Entertainment,34.39,Credit Card,New York
5447,5448,2024-08-13,Food,119.61,Debit Card,Los Angeles
5448,5449,2023-10-13,Health,212.34,Credit Card,Houston
5449,5450,2024-09-13,Transportation,452.38,Debit Card,Phoenix
5450,5451,2023-10-30,Transportation,153.05,Credit Card,Houston
5451,5452,2024-08-05,Entertainment,401.81,Cash,New York
5452,5453,2024-08-13,Food,9.66,Credit Card,Houston
5453,5454,2023-11-14,Food,172.02,Mobile Payment,Houston
5454,5455,2024-07-10,Transportation,115.87,Credit Card,Phoenix
5455,5456,2023-11-28,Entertainment,328.85,Debit Card,Los Angeles
5456,5457,2024-05-19,Miscellaneous,179.81,Debit Card,Chicago
5457,5458,2023-11-15,Food,58.13,Mobile Payment,New York
5458,5459,2024-05-21,Entertainment,351.66,Credit Card,Chicago
5459,5460,2023-12-19,Entertainment,14.51,Cash,Chicago
5460,5461,2024-06-18,Utilities,250.53,Cash,Houston
5461,5462,2024-07-09,Utilities,158.14,Credit Card,New York
5462,5463,2024-03-08,Health,273.71,Credit Card,Los Angeles
5463,5464,2023-12-27,Food,25.41,Credit Card,Los Angeles
5464,5465,2023-10-15,Entertainment,266.71,Debit Card,Los Angeles
5465,5466,2024-03-14,Clothing,315.42,Debit Card,Los Angeles
5466,5467,2023-11-29,Miscellaneous,332.09,Credit Card,Chicago
5467,5468,2024-09-07,Miscellaneous,144.47,Cash,Los Angeles
5468,5469,2024-05-02,Food,175.86,Cash,Phoenix
5469,5470,2024-09-19,Utilities,439.27,Cash,Houston
5470,5471,2024-09-18,Transportation,112.95,Mobile Payment,Houston
5471,5472,2023-10-13,Transportation,50.42,Mobile Payment,Houston
5472,5473,2024-01-10,Transportation,125.62,Mobile Payment,Los Angeles
5473,5474,2023-12-29,Entertainment,254.06,Debit Card,Chicago
5474,5475,2024-05-06,Transportation,135.41,Debit Card,Houston
5475,5476,2024-06-23,Health,272.49,Debit Card,Los Angeles
5476,5477,2023-11-19,Utilities,463.72,Credit Card,Houston
5477,5478,2023-12-02,Entertainment,488.17,Credit Card,New York
5478,5479,2024-07-24,Clothing,133.5,Debit Card,Chicago
5479,5480,2024-01-29,Utilities,56.53,Credit Card,Chicago
5480,5481,2024-03-16,Food,81.75,Cash,New York
5481,5482,2024-03-20,Clothing,417.77,Debit Card,Chicago
5482,5483,2023-10-17,Utilities,354.54,Debit Card,Los Angeles
5483,5484,2024-07-20,Utilities,275.09,Cash,Phoenix
5484,5485,2023-10-20,Utilities,259.28,Cash,Chicago
5485,5486,2023-10-28,Entertainment,148.91,Cash,Chicago
5486,5487,2024-07-14,Miscellaneous,23.42,Debit Card,Houston
5487,5488,2024-07-26,Miscellaneous,223.33,Credit Card,Los Angeles
5488,5489,2023-10-24,Transportation,196.45,Cash,Phoenix
5489,5490,2024-09-17,Utilities,54.36,Credit Card,Houston
5490,5491,2023-10-25,Food,170.33,Cash,Los Angeles
5491,5492,2023-12-11,Food,457.53,Credit Card,Houston
5492,5493,2024-09-08,Health,433.92,Cash,New York
5493,5494,2024-06-01,Clothing,322.24,Mobile Payment,Los Angeles
5494,5495,2024-08-19,Miscellaneous,494.6,Credit Card,Los Angeles
5495,5496,2024-05-30,Clothing,55.66,Credit Card,New York
5496,5497,2024-04-14,Food,173.03,Mobile Payment,Los Angeles
5497,5498,2024-06-02,Food,369.77,Mobile Payment,Houston
5498,5499,2024-03-20,Transportation,53.72,Credit Card,Phoenix
5499,5500,2024-08-07,Food,247.36,Mobile Payment,Chicago
5500,5501,2024-06-15,Utilities,61.24,Mobile Payment,Phoenix
5501,5502,2024-05-09,Food,175.55,Mobile Payment,Los Angeles
5502,5503,2024-04-13,Health,197.24,Mobile Payment,Houston
5503,5504,2024-03-05,Health,417.79,Cash,Chicago
5504,5505,2024-02-11,Transportation,182.97,Credit Card,Los Angeles
5505,5506,2024-07-08,Transportation,434.84,Cash,New York
5506,5507,2024-04-06,Transportation,119.12,Mobile Payment,Chicago
5507,5508,2024-09-21,Miscellaneous,369.55,Credit Card,Houston
5508,5509,2024-08-22,Miscellaneous,280.95,Cash,Chicago
5509,5510,2024-02-09,Transportation,148.13,Credit Card,New York
5510,5511,2023-12-11,Food,283.73,Mobile Payment,New York
5511,5512,2024-07-19,Entertainment,11.56,Mobile Payment,Chicago
5512,5513,2024-01-04,Food,295.1,Debit Card,Phoenix
5513,5514,2023-09-30,Food,104.12,Credit Card,Phoenix
5514,5515,2024-07-30,Clothing,429.64,Debit Card,Chicago
5515,5516,2023-11-22,Food,114.02,Debit Card,Houston
5516,5517,2024-02-11,Entertainment,347.08,Cash,Houston
5517,5518,2023-10-14,Health,176.12,Cash,Houston
5518,5519,2023-12-23,Transportation,115.93,Mobile Payment,New York
5519,5520,2024-04-24,Clothing,129.34,Mobile Payment,New York
5520,5521,2024-01-31,Clothing,75.96,Cash,Houston
5521,5522,2024-03-24,Transportation,205.61,Mobile Payment,Houston
5522,5523,2024-03-15,Miscellaneous,368.09,Debit Card,Los Angeles
5523,5524,2024-09-07,Health,78.46,Mobile Payment,Los Angeles
5524,5525,2024-03-24,Clothing,354.4,Mobile Payment,New York
5525,5526,2024-06-18,Food,59.2,Mobile Payment,Phoenix
5526,5527,2024-02-24,Clothing,96.36,Debit Card,New York
5527,5528,2024-07-22,Food,314.8,Debit Card,Los Angeles
5528,5529,2023-12-21,Health,207.23,Mobile Payment,Chicago
5529,5530,2024-07-27,Clothing,185.91,Credit Card,Houston
5530,5531,2024-06-28,Clothing,381.66,Cash,Chicago
5531,5532,2024-01-02,Entertainment,176.19,Cash,Los Angeles
5532,5533,2024-08-22,Utilities,111.97,Mobile Payment,New York
5533,5534,2024-02-09,Transportation,450.8,Mobile Payment,New York
5534,5535,2024-04-27,Utilities,188.97,Credit Card,Los Angeles
5535,5536,2024-01-08,Clothing,26.55,Debit Card,Chicago
5536,5537,2024-01-28,Entertainment,311.51,Credit Card,Chicago
5537,5538,2024-02-02,Health,137.1,Cash,Houston
5538,5539,2024-09-10,Clothing,150.31,Credit Card,Chicago
5539,5540,2024-05-13,Entertainment,469.89,Cash,Los Angeles
5540,5541,2024-06-14,Health,255.63,Credit Card,Houston
5541,5542,2024-04-07,Entertainment,107.56,Debit Card,Phoenix
5542,5543,2024-05-02,Health,314.8,Credit Card,Phoenix
5543,5544,2023-10-23,Food,280.05,Debit Card,Los Angeles
5544,5545,2024-09-05,Health,291.17,Cash,Chicago
5545,5546,2024-07-30,Food,338.23,Cash,Chicago
5546,5547,2024-04-13,Miscellaneous,129.24,Cash,Houston
5547,5548,2024-08-21,Clothing,187.96,Cash,Los Angeles
5548,5549,2023-10-17,Clothing,167.54,Credit Card,Los Angeles
5549,5550,2024-02-06,Miscellaneous,385.67,Credit Card,Los Angeles
5550,5551,2024-01-10,Miscellaneous,364.55,Mobile Payment,Chicago
5551,5552,2023-12-05,Food,396.07,Cash,Houston
5552,5553,2024-07-16,Clothing,95.78,Credit Card,New York
5553,5554,2023-12-01,Utilities,331.73,Credit Card,New York
5554,5555,2024-05-31,Health,443.89,Debit Card,Phoenix
5555,5556,2023-10-11,Utilities,96.11,Debit Card,Phoenix
5556,5557,2024-03-11,Miscellaneous,433.03,Mobile Payment,Chicago
5557,5558,2024-03-12,Health,490.19,Mobile Payment,Phoenix
5558,5559,2024-03-22,Entertainment,126.56,Mobile Payment,Houston
5559,5560,2024-01-11,Miscellaneous,482.57,Cash,Los Angeles
5560,5561,2024-02-28,Utilities,481.5,Credit Card,Los Angeles
5561,5562,2024-08-16,Clothing,167.76,Mobile Payment,Chicago
5562,5563,2023-10-18,Miscellaneous,241.8,Debit Card,New York
5563,5564,2024-01-25,Food,25.14,Debit Card,Phoenix
5564,5565,2023-12-02,Utilities,66.11,Credit Card,Houston
5565,5566,2024-09-08,Miscellaneous,391.26,Mobile Payment,New York
5566,5567,2023-10-29,Transportation,140.13,Debit Card,New York
5567,5568,2023-10-26,Health,436.13,Cash,Houston
5568,5569,2024-02-18,Entertainment,164.33,Cash,New York
5569,5570,2024-08-26,Transportation,477.8,Cash,Los Angeles
5570,5571,2024-06-15,Transportation,60.11,Credit Card,New York
5571,5572,2023-12-20,Transportation,384.51,Mobile Payment,New York
5572,5573,2024-02-25,Health,14.99,Cash,Chicago
5573,5574,2024-05-06,Transportation,205.57,Credit Card,Chicago
5574,5575,2023-11-16,Miscellaneous,295.34,Cash,Phoenix
5575,5576,2023-11-03,Miscellaneous,394.82,Cash,Phoenix
5576,5577,2023-11-07,Health,138.61,Credit Card,Phoenix
5577,5578,2024-02-15,Transportation,354.01,Mobile Payment,Los Angeles
5578,5579,2023-12-13,Food,119.41,Credit Card,Phoenix
5579,5580,2024-06-07,Miscellaneous,339.29,Cash,Houston
5580,5581,2023-12-03,Food,450.98,Credit Card,New York
5581,5582,2024-02-03,Utilities,248.02,Credit Card,Chicago
5582,5583,2024-04-18,Entertainment,493.74,Mobile Payment,Los Angeles
5583,5584,2024-04-20,Entertainment,150.2,Mobile Payment,Chicago
5584,5585,2024-09-06,Entertainment,451.23,Debit Card,Phoenix
5585,5586,2024-04-12,Transportation,272.71,Credit Card,Los Angeles
5586,5587,2024-09-19,Utilities,406.49,Mobile Payment,New York
5587,5588,2024-03-08,Health,404.05,Mobile Payment,Houston
5588,5589,2024-02-18,Health,326.64,Debit Card,Phoenix
5589,5590,2024-03-23,Food,195.72,Cash,Phoenix
5590,5591,2024-08-23,Entertainment,178.6,Mobile Payment,Los Angeles
5591,5592,2023-10-21,Clothing,36.28,Credit Card,Houston
5592,5593,2024-09-14,Utilities,157.98,Cash,Houston
5593,5594,2023-11-28,Miscellaneous,135.03,Cash,Chicago
5594,5595,2024-09-07,Food,270.74,Debit Card,Los Angeles
5595,5596,2023-11-09,Food,224.77,Debit Card,Houston
5596,5597,2024-03-24,Entertainment,213.84,Mobile Payment,Houston
5597,5598,2023-12-19,Transportation,403.35,Debit Card,Chicago
5598,5599,2024-08-28,Health,388.3,Credit Card,Chicago
5599,5600,2024-02-20,Food,100.96,Credit Card,Houston
5600,5601,2024-03-17,Entertainment,26.9,Credit Card,New York
5601,5602,2024-07-20,Entertainment,343.87,Mobile Payment,Houston
5602,5603,2024-06-17,Clothing,278.5,Credit Card,New York
5603,5604,2024-05-03,Food,283.14,Mobile Payment,Phoenix
5604,5605,2023-12-29,Miscellaneous,370.56,Credit Card,Houston
5605,5606,2024-06-21,Utilities,157.1,Mobile Payment,Los Angeles
5606,5607,2024-08-04,Entertainment,482.08,Mobile Payment,Phoenix
5607,5608,2024-01-28,Food,313.04,Debit Card,Houston
5608,5609,2024-09-16,Miscellaneous,209.01,Debit Card,Phoenix
5609,5610,2024-02-08,Health,235.38,Mobile Payment,Chicago
5610,5611,2024-01-31,Utilities,361.78,Debit Card,Los Angeles
5611,5612,2023-10-08,Transportation,134.85,Mobile Payment,Los Angeles
5612,5613,2024-04-05,Food,354.49,Debit Card,Houston
5613,5614,2024-03-20,Transportation,289.95,Mobile Payment,New York
5614,5615,2024-05-09,Food,394.39,Credit Card,Phoenix
5615,5616,2024-06-18,Health,216.47,Mobile Payment,Chicago
5616,5617,2024-03-26,Transportation,323.07,Debit Card,Phoenix
5617,5618,2024-07-06,Food,366.99,Cash,Houston
5618,5619,2023-12-22,Miscellaneous,207.57,Mobile Payment,Houston
5619,5620,2024-03-30,Transportation,457.17,Debit Card,Houston
5620,5621,2024-06-17,Transportation,453.35,Cash,New York
5621,5622,2024-06-24,Miscellaneous,182.39,Mobile Payment,Los Angeles
5622,5623,2024-09-27,Transportation,400.96,Debit Card,Los Angeles
5623,5624,2023-10-28,Health,76.22,Mobile Payment,Phoenix
5624,5625,2024-01-02,Clothing,82.0,Cash,Los Angeles
5625,5626,2024-02-22,Utilities,182.1,Credit Card,Los Angeles
5626,5627,2024-09-24,Clothing,201.48,Debit Card,Chicago
5627,5628,2024-05-30,Food,447.89,Debit Card,Phoenix
5628,5629,2024-03-20,Entertainment,403.82,Credit Card,Phoenix
5629,5630,2024-02-29,Food,42.27,Credit Card,New York
5630,5631,2023-12-04,Health,145.99,Cash,Los Angeles
5631,5632,2023-10-03,Clothing,242.75,Mobile Payment,Houston
5632,5633,2024-03-11,Transportation,389.41,Cash,Los Angeles
5633,5634,2024-02-07,Clothing,392.1,Mobile Payment,Los Angeles
5634,5635,2023-11-28,Entertainment,328.17,Debit Card,Phoenix
5635,5636,2024-03-13,Health,393.98,Debit Card,Houston
5636,5637,2024-08-02,Clothing,237.26,Debit Card,Houston
5637,5638,2023-11-15,Food,199.87,Mobile Payment,New York
5638,5639,2024-06-29,Miscellaneous,419.5,Cash,Phoenix
5639,5640,2024-08-30,Transportation,38.01,Credit Card,Houston
5640,5641,2024-08-22,Food,379.18,Cash,Los Angeles
5641,5642,2024-09-13,Clothing,265.01,Cash,New York
5642,5643,2024-05-11,Utilities,287.06,Cash,Houston
5643,5644,2023-12-24,Clothing,38.57,Credit Card,Chicago
5644,5645,2024-01-16,Transportation,309.54,Cash,New York
5645,5646,2024-01-30,Clothing,494.44,Mobile Payment,New York
5646,5647,2023-11-08,Utilities,321.54,Credit Card,Los Angeles
5647,5648,2023-10-21,Food,183.03,Credit Card,Chicago
5648,5649,2024-05-19,Health,484.58,Credit Card,Houston
5649,5650,2024-08-04,Health,240.9,Debit Card,Chicago
5650,5651,2024-04-24,Entertainment,402.65,Debit Card,Houston
5651,5652,2024-08-17,Miscellaneous,66.52,Debit Card,Houston
5652,5653,2023-10-09,Food,303.19,Debit Card,Phoenix
5653,5654,2024-08-24,Transportation,362.29,Credit Card,Chicago
5654,5655,2024-06-18,Clothing,391.59,Mobile Payment,New York
5655,5656,2024-01-30,Utilities,475.15,Debit Card,Houston
5656,5657,2024-05-25,Miscellaneous,416.26,Credit Card,New York
5657,5658,2024-03-06,Entertainment,222.25,Cash,New York
5658,5659,2023-10-14,Entertainment,364.72,Debit Card,Chicago
5659,5660,2024-05-27,Entertainment,177.29,Mobile Payment,Los Angeles
5660,5661,2024-07-11,Transportation,32.9,Credit Card,Houston
5661,5662,2024-02-25,Entertainment,124.04,Credit Card,Chicago
5662,5663,2024-04-13,Entertainment,157.32,Mobile Payment,Chicago
5663,5664,2024-01-29,Clothing,364.82,Mobile Payment,Chicago
5664,5665,2023-12-14,Clothing,61.97,Mobile Payment,Houston
5665,5666,2024-01-27,Miscellaneous,162.33,Credit Card,New York
5666,5667,2024-04-23,Health,29.43,Credit Card,Phoenix
5667,5668,2024-07-14,Food,137.14,Cash,Los Angeles
5668,5669,2023-10-15,Utilities,470.23,Mobile Payment,Houston
5669,5670,2024-09-27,Transportation,96.96,Cash,Phoenix
5670,5671,2024-08-20,Miscellaneous,137.06,Mobile Payment,Chicago
5671,5672,2023-12-20,Transportation,249.11,Cash,Phoenix
5672,5673,2023-11-23,Health,157.09,Mobile Payment,Chicago
5673,5674,2023-11-18,Transportation,249.99,Credit Card,Houston
5674,5675,2023-12-30,Food,227.71,Debit Card,Phoenix
5675,5676,2024-08-10,Transportation,487.47,Debit Card,Los Angeles
5676,5677,2024-02-19,Transportation,140.66,Mobile Payment,New York
5677,5678,2023-10-23,Utilities,51.77,Cash,Houston
5678,5679,2024-07-09,Food,325.39,Cash,Chicago
5679,5680,2024-06-11,Entertainment,494.32,Debit Card,Chicago
5680,5681,2023-12-06,Miscellaneous,398.71,Debit Card,Chicago
5681,5682,2024-05-31,Miscellaneous,67.89,Cash,Chicago
5682,5683,2023-11-22,Entertainment,353.11,Mobile Payment,Los Angeles
5683,5684,2024-09-27,Utilities,79.52,Mobile Payment,Houston
5684,5685,2024-04-30,Transportation,361.29,Cash,Houston
5685,5686,2024-01-26,Entertainment,408.36,Cash,Los Angeles
5686,5687,2024-06-04,Transportation,377.06,Mobile Payment,Phoenix
5687,5688,2024-06-27,Clothing,95.5,Mobile Payment,Phoenix
5688,5689,2024-06-11,Food,72.32,Credit Card,Chicago
5689,5690,2024-01-31,Miscellaneous,271.48,Mobile Payment,Chicago
5690,5691,2024-08-08,Utilities,21.61,Debit Card,New York
5691,5692,2024-02-21,Miscellaneous,57.19,Credit Card,Chicago
5692,5693,2024-03-22,Food,424.23,Debit Card,Phoenix
5693,5694,2024-05-12,Health,240.57,Credit Card,Houston
5694,5695,2024-03-28,Utilities,227.21,Mobile Payment,Houston
5695,5696,2024-02-29,Utilities,336.18,Mobile Payment,Houston
5696,5697,2023-12-11,Health,258.53,Credit Card,Chicago
5697,5698,2024-07-29,Food,70.79,Cash,Chicago
5698,5699,2024-09-28,Clothing,31.71,Mobile Payment,Los Angeles
5699,5700,2024-01-11,Health,43.26,Mobile Payment,Los Angeles
5700,5701,2024-07-18,Health,254.94,Mobile Payment,Chicago
5701,5702,2024-07-25,Miscellaneous,89.47,Debit Card,Phoenix
5702,5703,2024-01-13,Miscellaneous,440.94,Cash,New York
5703,5704,2024-01-03,Miscellaneous,185.45,Credit Card,Los Angeles
5704,5705,2024-01-26,Miscellaneous,449.02,Cash,Phoenix
5705,5706,2023-11-25,Transportation,330.95,Mobile Payment,New York
5706,5707,2023-10-27,Miscellaneous,318.96,Mobile Payment,Houston
5707,5708,2023-11-24,Transportation,330.46,Cash,Phoenix
5708,5709,2024-04-13,Health,297.48,Mobile Payment,Chicago
5709,5710,2024-08-18,Transportation,76.09,Credit Card,Los Angeles
5710,5711,2023-12-01,Health,177.98,Mobile Payment,Chicago
5711,5712,2023-10-18,Clothing,494.67,Mobile Payment,Los Angeles
5712,5713,2024-08-08,Entertainment,143.0,Mobile Payment,Los Angeles
5713,5714,2023-12-18,Clothing,99.53,Mobile Payment,Phoenix
5714,5715,2023-12-29,Miscellaneous,215.61,Credit Card,Chicago
5715,5716,2024-01-31,Clothing,246.51,Cash,New York
5716,5717,2023-11-10,Utilities,188.74,Cash,New York
5717,5718,2023-11-13,Transportation,375.6,Cash,Chicago
5718,5719,2023-10-07,Health,372.25,Debit Card,Phoenix
5719,5720,2024-01-14,Food,324.87,Credit Card,New York
5720,5721,2024-01-20,Transportation,141.55,Credit Card,Phoenix
5721,5722,2024-01-09,Health,69.45,Debit Card,Los Angeles
5722,5723,2024-04-03,Utilities,299.21,Cash,New York
5723,5724,2024-06-23,Food,248.4,Debit Card,Los Angeles
5724,5725,2023-12-21,Transportation,58.45,Cash,New York
5725,5726,2023-12-12,Miscellaneous,322.37,Credit Card,New York
5726,5727,2024-07-14,Clothing,215.01,Credit Card,Phoenix
5727,5728,2023-12-11,Transportation,154.08,Debit Card,New York
5728,5729,2024-02-24,Miscellaneous,126.47,Cash,Houston
5729,5730,2024-01-21,Transportation,262.92,Credit Card,Chicago
5730,5731,2024-06-11,Health,154.63,Credit Card,Los Angeles
5731,5732,2023-10-21,Food,187.52,Mobile Payment,New York
5732,5733,2023-11-15,Clothing,44.47,Debit Card,Houston
5733,5734,2024-08-29,Utilities,392.42,Credit Card,Chicago
5734,5735,2024-08-08,Food,102.97,Debit Card,Chicago
5735,5736,2024-02-24,Health,430.27,Debit Card,Los Angeles
5736,5737,2024-06-30,Miscellaneous,261.08,Mobile Payment,Phoenix
5737,5738,2024-01-25,Health,311.92,Debit Card,Chicago
5738,5739,2024-06-19,Entertainment,447.68,Cash,Los Angeles
5739,5740,2024-03-18,Utilities,346.88,Mobile Payment,Houston
5740,5741,2023-10-06,Clothing,475.02,Credit Card,Los Angeles
5741,5742,2024-01-04,Entertainment,260.23,Credit Card,Phoenix
5742,5743,2023-10-15,Entertainment,423.88,Debit Card,Houston
5743,5744,2024-01-06,Miscellaneous,36.65,Credit Card,Chicago
5744,5745,2024-09-11,Food,9.56,Credit Card,Chicago
5745,5746,2023-12-13,Food,204.34,Debit Card,Chicago
